   Internal  Switching    Leakage      Total
      Power      Power      Power      Power
--------------------------------------------
   5.51e-07   6.67e-08   8.74e-12   6.17e-07 _112977_
   5.49e-07   6.84e-08   8.74e-12   6.17e-07 _112995_
   5.51e-07   6.67e-08   8.74e-12   6.17e-07 _113064_
   5.51e-07   6.67e-08   8.74e-12   6.17e-07 _112839_
   5.51e-07   6.67e-08   8.74e-12   6.17e-07 _113531_
   5.51e-07   6.67e-08   8.74e-12   6.17e-07 _113507_
   5.51e-07   6.67e-08   8.74e-12   6.17e-07 _112341_
   5.51e-07   6.67e-08   8.74e-12   6.17e-07 _116276_
   5.51e-07   6.67e-08   8.74e-12   6.17e-07 _113078_
   5.51e-07   6.67e-08   8.74e-12   6.17e-07 _113010_
   5.51e-07   6.67e-08   8.74e-12   6.17e-07 _113678_
   5.51e-07   6.67e-08   8.74e-12   6.17e-07 _113986_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _113015_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _113176_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _113331_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _116397_
   5.49e-07   6.83e-08   8.74e-12   6.17e-07 _113706_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _113070_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _112998_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _113521_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _113545_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _112772_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _114050_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _113259_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _112899_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _112972_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _113016_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _113377_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _112920_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _112915_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _113533_
   5.51e-07   6.66e-08   8.74e-12   6.17e-07 _114078_
   5.51e-07   6.65e-08   8.74e-12   6.17e-07 _113097_
   5.51e-07   6.65e-08   8.74e-12   6.17e-07 _113144_
   5.51e-07   6.65e-08   8.74e-12   6.17e-07 _113175_
   5.51e-07   6.65e-08   8.74e-12   6.17e-07 _112914_
   5.51e-07   6.65e-08   8.74e-12   6.17e-07 _113557_
   5.51e-07   6.65e-08   8.74e-12   6.17e-07 _112360_
   5.49e-07   6.82e-08   8.74e-12   6.17e-07 _113851_
   5.49e-07   6.82e-08   8.74e-12   6.17e-07 _113877_
   5.51e-07   6.65e-08   8.74e-12   6.17e-07 _113445_
   5.51e-07   6.65e-08   8.74e-12   6.17e-07 _116421_
   5.51e-07   6.65e-08   8.74e-12   6.17e-07 _112898_
   5.51e-07   6.65e-08   8.74e-12   6.17e-07 _113073_
   5.49e-07   6.81e-08   8.74e-12   6.17e-07 _113847_
   5.51e-07   6.65e-08   8.74e-12   6.17e-07 _112918_
   5.51e-07   6.65e-08   8.74e-12   6.17e-07 _113386_
   5.51e-07   6.65e-08   8.74e-12   6.17e-07 _113866_
   5.51e-07   6.64e-08   8.74e-12   6.17e-07 _113167_
   5.51e-07   6.64e-08   8.74e-12   6.17e-07 _113274_
   5.51e-07   6.64e-08   8.74e-12   6.17e-07 _113315_
   5.51e-07   6.64e-08   8.74e-12   6.17e-07 _113320_
   5.49e-07   6.81e-08   8.74e-12   6.17e-07 _116344_
   5.51e-07   6.64e-08   8.74e-12   6.17e-07 _113188_
   5.51e-07   6.64e-08   8.74e-12   6.17e-07 _116393_
   5.49e-07   6.80e-08   8.74e-12   6.17e-07 _113211_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113139_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _114088_
   5.49e-07   6.80e-08   8.74e-12   6.17e-07 _116326_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113161_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113602_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112709_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _116294_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _116336_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113398_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _114075_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113601_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113288_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113393_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112642_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112801_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112822_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112421_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _114159_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _114017_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _116419_
   5.49e-07   6.79e-08   8.74e-12   6.17e-07 _113250_
   5.49e-07   6.79e-08   8.74e-12   6.17e-07 _116322_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112996_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113566_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112380_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _114108_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113232_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113203_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112913_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112974_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112988_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112990_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113673_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113688_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113294_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113340_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113344_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113371_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113476_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113483_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112354_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112628_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112665_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112668_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112671_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112682_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112699_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112770_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112460_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112472_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _112582_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113948_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113955_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _114096_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _116275_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _116356_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _116359_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _116367_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _116375_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _114144_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _114156_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113758_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113770_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113829_
   5.51e-07   6.63e-08   8.74e-12   6.17e-07 _113914_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113187_
   5.49e-07   6.79e-08   8.74e-12   6.17e-07 _113094_
   5.49e-07   6.79e-08   8.74e-12   6.17e-07 _112390_
   5.49e-07   6.79e-08   8.74e-12   6.17e-07 _113846_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113021_
   5.49e-07   6.78e-08   8.74e-12   6.17e-07 _113141_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113108_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112877_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112903_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112907_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113943_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112955_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113520_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113528_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113672_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113692_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113348_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113395_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112343_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112626_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112670_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112689_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112745_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112786_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112809_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112810_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112818_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112409_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112427_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112453_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112455_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112458_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112474_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112478_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112492_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112499_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112517_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112573_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112583_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _114110_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _116297_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _116301_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _116351_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _116380_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113993_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _114077_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _114173_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _114174_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113761_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113769_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113848_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113872_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113910_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _114020_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113691_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _116286_
   5.49e-07   6.78e-08   8.74e-12   6.17e-07 _112887_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113270_
   5.49e-07   6.78e-08   8.74e-12   6.17e-07 _113799_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113061_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113107_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113200_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113201_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112863_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113944_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113544_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113600_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113722_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112363_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112627_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112640_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112763_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112766_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112784_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112832_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112411_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112414_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112430_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112465_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112565_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _114186_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _116295_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _116343_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _116347_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _114064_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _114149_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113114_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112942_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113035_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113047_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113524_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113608_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113375_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113400_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113488_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112632_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112773_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112416_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112471_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112480_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112528_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112542_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112549_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112557_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _112593_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _116355_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _116410_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _114157_
   5.51e-07   6.62e-08   8.74e-12   6.17e-07 _113844_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113319_
   5.49e-07   6.78e-08   8.74e-12   6.17e-07 _113186_
   5.49e-07   6.78e-08   8.74e-12   6.17e-07 _116310_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112711_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113806_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113060_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113076_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113123_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113218_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113043_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113529_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113580_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113708_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113724_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113736_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113373_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113380_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113405_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113440_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113478_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112743_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112760_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112418_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112434_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112439_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112449_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112473_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112477_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112508_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112509_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112513_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112523_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112553_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112581_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _116261_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _116281_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _116403_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _116406_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _114036_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _114049_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113813_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113820_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113862_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113900_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113720_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112379_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112677_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112420_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112437_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112444_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112501_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112518_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112544_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _112545_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113953_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _114114_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _114190_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _116265_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _116279_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _116392_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _114141_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _114182_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113752_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _113828_
   5.51e-07   6.61e-08   8.74e-12   6.17e-07 _116423_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113595_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113935_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113818_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _112878_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113568_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113632_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _112595_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _114120_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _116271_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _116319_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _114040_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113824_
   5.49e-07   6.76e-08   8.74e-12   6.17e-07 _113455_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113258_
   5.49e-07   6.76e-08   8.74e-12   6.17e-07 _112417_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _112885_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113005_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113012_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113587_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113613_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113506_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _112644_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _112728_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _112825_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _112563_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113297_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _116358_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113286_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _112588_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _114071_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113685_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113289_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113291_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113502_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113778_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113894_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113919_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _113931_
   5.51e-07   6.60e-08   8.74e-12   6.17e-07 _114007_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113103_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113024_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113555_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113579_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113583_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113697_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113702_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _112826_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _112591_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _112933_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _114094_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _116396_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113646_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113647_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _116369_
   5.49e-07   6.75e-08   8.74e-12   6.17e-07 _113252_
   5.49e-07   6.75e-08   8.74e-12   6.17e-07 _116266_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113490_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113999_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113446_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _112630_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _114080_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113911_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _114024_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113451_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113062_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _112889_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113038_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113682_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113311_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113349_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _112361_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _112658_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _112833_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _114085_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _114129_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _114138_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113873_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113065_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113224_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _112959_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113042_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _113461_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _112831_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _112602_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _114122_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _116312_
   5.51e-07   6.59e-08   8.74e-12   6.17e-07 _114154_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _113659_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _112394_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _116377_
   5.49e-07   6.75e-08   8.74e-12   6.17e-07 _116321_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _113000_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _113069_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _113101_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _113127_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _113129_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _112870_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _113002_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _113041_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _112348_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _112712_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _112769_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _112485_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _113949_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _114042_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _114167_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _113890_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _114006_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _113435_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _116270_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _113226_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _113238_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _112616_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _114100_
   5.51e-07   6.58e-08   8.74e-12   6.17e-07 _113887_
