   Internal  Switching    Leakage      Total
      Power      Power      Power      Power
--------------------------------------------
   6.82e-07   4.34e-08   8.44e-12   7.26e-07 _15890_
   6.82e-07   4.34e-08   8.44e-12   7.26e-07 _15871_
   6.82e-07   4.34e-08   8.44e-12   7.26e-07 _15947_
   6.82e-07   4.34e-08   8.44e-12   7.26e-07 _15943_
   6.82e-07   4.34e-08   8.44e-12   7.26e-07 _15944_
   6.82e-07   4.34e-08   8.44e-12   7.26e-07 _15948_
   6.82e-07   4.34e-08   8.44e-12   7.26e-07 _15872_
   6.82e-07   4.34e-08   8.44e-12   7.26e-07 _15960_
   6.82e-07   4.34e-08   8.44e-12   7.26e-07 _15951_
   6.82e-07   4.34e-08   8.44e-12   7.26e-07 _15897_
   6.82e-07   4.34e-08   8.44e-12   7.25e-07 _15878_
   6.82e-07   4.34e-08   8.44e-12   7.25e-07 _15959_
   6.82e-07   4.34e-08   8.44e-12   7.25e-07 _15893_
   6.82e-07   4.34e-08   8.44e-12   7.25e-07 _15882_
   6.69e-07   5.67e-08   8.44e-12   7.25e-07 _16686_
   6.69e-07   5.67e-08   8.44e-12   7.25e-07 _16689_
   6.82e-07   4.34e-08   8.44e-12   7.25e-07 _15885_
   6.69e-07   5.58e-08   8.44e-12   7.25e-07 _16684_
   6.82e-07   4.34e-08   8.44e-12   7.25e-07 _15889_
   6.83e-07   4.25e-08   8.44e-12   7.25e-07 _15938_
   6.83e-07   4.25e-08   8.44e-12   7.25e-07 _15942_
   6.83e-07   4.25e-08   8.44e-12   7.25e-07 _15950_
   6.83e-07   4.25e-08   8.44e-12   7.25e-07 _15880_
   6.83e-07   4.25e-08   8.44e-12   7.25e-07 _15954_
   6.83e-07   4.25e-08   8.44e-12   7.25e-07 _15958_
   6.82e-07   4.34e-08   8.44e-12   7.25e-07 _15877_
   6.69e-07   5.61e-08   8.44e-12   7.25e-07 _16701_
   6.82e-07   4.25e-08   8.44e-12   7.25e-07 _15892_
   6.82e-07   4.25e-08   8.44e-12   7.25e-07 _15884_
   6.69e-07   5.61e-08   8.44e-12   7.25e-07 _16680_
   6.82e-07   4.25e-08   8.44e-12   7.25e-07 _15896_
   6.82e-07   4.25e-08   8.44e-12   7.25e-07 _15888_
   6.81e-07   4.34e-08   8.44e-12   7.25e-07 _15881_
   6.82e-07   4.25e-08   8.44e-12   7.25e-07 _15946_
   7.13e-07   1.15e-08   8.44e-12   7.25e-07 _16296_
   6.69e-07   5.56e-08   8.44e-12   7.24e-07 _16681_
   6.69e-07   5.56e-08   8.44e-12   7.24e-07 _16690_
   6.69e-07   5.56e-08   8.44e-12   7.24e-07 _16693_
   6.82e-07   4.25e-08   8.44e-12   7.24e-07 _16731_
   6.69e-07   5.50e-08   8.44e-12   7.24e-07 _16696_
   6.82e-07   4.21e-08   8.44e-12   7.24e-07 _16732_
   6.81e-07   4.25e-08   8.44e-12   7.24e-07 _16843_
   6.80e-07   4.33e-08   8.44e-12   7.24e-07 _16841_
   6.82e-07   4.17e-08   8.44e-12   7.23e-07 _16789_
   6.82e-07   4.17e-08   8.44e-12   7.23e-07 _16717_
   7.08e-07   1.54e-08   8.44e-12   7.23e-07 _16346_
   7.08e-07   1.54e-08   8.44e-12   7.23e-07 _16378_
   7.08e-07   1.49e-08   8.44e-12   7.23e-07 _16330_
   7.08e-07   1.49e-08   8.44e-12   7.23e-07 _16362_
   7.08e-07   1.49e-08   8.44e-12   7.23e-07 _16266_
   6.82e-07   4.12e-08   8.44e-12   7.23e-07 _15318_
   6.82e-07   4.12e-08   8.44e-12   7.23e-07 _15307_
   6.82e-07   4.12e-08   8.44e-12   7.23e-07 _16804_
   6.81e-07   4.16e-08   8.44e-12   7.23e-07 _16844_
   6.82e-07   4.11e-08   8.44e-12   7.23e-07 _16869_
   6.81e-07   4.12e-08   8.44e-12   7.23e-07 _16799_
   6.81e-07   4.12e-08   8.44e-12   7.23e-07 _16803_
   6.81e-07   4.12e-08   8.44e-12   7.23e-07 _15317_
   6.81e-07   4.12e-08   8.44e-12   7.23e-07 _16716_
   7.07e-07   1.51e-08   8.44e-12   7.22e-07 _16307_
   7.11e-07   1.13e-08   8.44e-12   7.22e-07 _16350_
   7.11e-07   1.13e-08   8.44e-12   7.22e-07 _16254_
   7.11e-07   1.13e-08   8.44e-12   7.22e-07 _16286_
   6.87e-07   3.46e-08   8.44e-12   7.22e-07 _16800_
   7.07e-07   1.47e-08   8.44e-12   7.22e-07 _16298_
   7.07e-07   1.47e-08   8.44e-12   7.22e-07 _16358_
   7.07e-07   1.47e-08   8.44e-12   7.22e-07 _16262_
   6.69e-07   5.25e-08   8.44e-12   7.22e-07 _16650_
   7.07e-07   1.47e-08   8.44e-12   7.21e-07 _16332_
   7.07e-07   1.47e-08   8.44e-12   7.21e-07 _16364_
   7.07e-07   1.47e-08   8.44e-12   7.21e-07 _16268_
   7.06e-07   1.51e-08   8.44e-12   7.21e-07 _16290_
   7.06e-07   1.50e-08   8.44e-12   7.21e-07 _16280_
   7.06e-07   1.46e-08   8.44e-12   7.21e-07 _16328_
   7.06e-07   1.46e-08   8.44e-12   7.21e-07 _16360_
   6.69e-07   5.18e-08   8.44e-12   7.20e-07 _16704_
   6.62e-07   5.83e-08   8.44e-12   7.20e-07 _16661_
   7.06e-07   1.45e-08   8.44e-12   7.20e-07 _16348_
   7.06e-07   1.45e-08   8.44e-12   7.20e-07 _16372_
   7.06e-07   1.45e-08   8.44e-12   7.20e-07 _16276_
   7.06e-07   1.45e-08   8.44e-12   7.20e-07 _16338_
   7.06e-07   1.45e-08   8.44e-12   7.20e-07 _16370_
   6.69e-07   5.10e-08   8.44e-12   7.20e-07 _16647_
   7.06e-07   1.45e-08   8.44e-12   7.20e-07 _16274_
   7.06e-07   1.45e-08   8.44e-12   7.20e-07 _16272_
   7.05e-07   1.49e-08   8.44e-12   7.20e-07 _16312_
   7.05e-07   1.49e-08   8.44e-12   7.20e-07 _16344_
   7.05e-07   1.49e-08   8.44e-12   7.20e-07 _16376_
   7.05e-07   1.44e-08   8.44e-12   7.20e-07 _16306_
   6.82e-07   3.79e-08   8.44e-12   7.20e-07 _16725_
   6.82e-07   3.79e-08   8.44e-12   7.20e-07 _16733_
   7.05e-07   1.44e-08   8.44e-12   7.19e-07 _16322_
   7.05e-07   1.44e-08   8.44e-12   7.19e-07 _16354_
   7.05e-07   1.43e-08   8.44e-12   7.19e-07 _16256_
   7.05e-07   1.43e-08   8.44e-12   7.19e-07 _16352_
   7.05e-07   1.43e-08   8.44e-12   7.19e-07 _16288_
   7.05e-07   1.44e-08   8.44e-12   7.19e-07 _16304_
   6.69e-07   5.05e-08   8.44e-12   7.19e-07 _16691_
   6.82e-07   3.74e-08   8.44e-12   7.19e-07 _16866_
   7.04e-07   1.43e-08   8.44e-12   7.19e-07 _16316_
   6.81e-07   3.74e-08   8.44e-12   7.19e-07 _15298_
   7.08e-07   1.08e-08   8.44e-12   7.18e-07 _16164_
   7.08e-07   1.08e-08   8.44e-12   7.18e-07 _16420_
   7.07e-07   1.08e-08   8.44e-12   7.18e-07 _16388_
   6.74e-07   4.30e-08   8.44e-12   7.17e-07 _16706_
   7.06e-07   1.05e-08   8.44e-12   7.16e-07 _16422_
   7.05e-07   1.05e-08   8.44e-12   7.15e-07 _16386_
   7.05e-07   1.05e-08   8.44e-12   7.15e-07 _16482_
   6.82e-07   3.37e-08   8.44e-12   7.15e-07 _16781_
   7.01e-07   1.41e-08   8.44e-12   7.15e-07 _16412_
   6.81e-07   3.35e-08   8.44e-12   7.15e-07 _16863_
   6.81e-07   3.35e-08   8.44e-12   7.15e-07 _16735_
   7.04e-07   1.04e-08   8.44e-12   7.15e-07 _16448_
   6.82e-07   3.32e-08   8.44e-12   7.15e-07 _16724_
   7.04e-07   1.04e-08   8.44e-12   7.15e-07 _16468_
   6.82e-07   3.30e-08   8.44e-12   7.15e-07 _16856_
   6.82e-07   3.29e-08   8.44e-12   7.15e-07 _16796_
   6.82e-07   3.29e-08   8.44e-12   7.15e-07 _15314_
   6.82e-07   3.30e-08   8.44e-12   7.15e-07 _16713_
   6.82e-07   3.30e-08   8.44e-12   7.15e-07 _16788_
   7.01e-07   1.36e-08   8.44e-12   7.15e-07 _16130_
   6.81e-07   3.30e-08   8.44e-12   7.15e-07 _15306_
   6.68e-07   4.67e-08   8.44e-12   7.15e-07 _16705_
   6.81e-07   3.30e-08   8.44e-12   7.14e-07 _16847_
   6.81e-07   3.30e-08   8.44e-12   7.14e-07 _15301_
   7.01e-07   1.35e-08   8.44e-12   7.14e-07 _16138_
   6.81e-07   3.30e-08   8.44e-12   7.14e-07 _15297_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16170_
   7.00e-07   1.40e-08   8.44e-12   7.14e-07 _16492_
   7.00e-07   1.40e-08   8.44e-12   7.14e-07 _16384_
   7.00e-07   1.40e-08   8.44e-12   7.14e-07 _16480_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16402_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16142_
   6.70e-07   4.42e-08   8.44e-12   7.14e-07 _16658_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16450_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16166_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16486_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16394_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16426_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16382_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16454_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16466_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16146_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16134_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16174_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16398_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16430_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16494_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16462_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16144_
   7.00e-07   1.35e-08   8.44e-12   7.14e-07 _16148_
   7.00e-07   1.34e-08   8.44e-12   7.13e-07 _16446_
   7.00e-07   1.34e-08   8.44e-12   7.13e-07 _16508_
   6.99e-07   1.33e-08   8.44e-12   7.13e-07 _16392_
   6.99e-07   1.33e-08   8.44e-12   7.13e-07 _16456_
   6.99e-07   1.33e-08   8.44e-12   7.13e-07 _16500_
   6.99e-07   1.33e-08   8.44e-12   7.13e-07 _16488_
   6.99e-07   1.33e-08   8.44e-12   7.12e-07 _16474_
   6.82e-07   3.09e-08   8.44e-12   7.12e-07 _15323_
   6.69e-07   4.37e-08   8.44e-12   7.12e-07 _16678_
   6.81e-07   3.09e-08   8.44e-12   7.12e-07 _16850_
   6.99e-07   1.32e-08   8.44e-12   7.12e-07 _16476_
   6.69e-07   4.35e-08   8.44e-12   7.12e-07 _16694_
   6.72e-07   4.03e-08   8.44e-12   7.12e-07 _16639_
   6.62e-07   5.00e-08   8.44e-12   7.12e-07 _16655_
   6.98e-07   1.36e-08   8.44e-12   7.12e-07 _16472_
   6.62e-07   4.97e-08   8.44e-12   7.12e-07 _16667_
   6.98e-07   1.31e-08   8.44e-12   7.11e-07 _16162_
   6.81e-07   2.97e-08   8.44e-12   7.11e-07 _15299_
   6.98e-07   1.31e-08   8.44e-12   7.11e-07 _16496_
   6.69e-07   4.17e-08   8.44e-12   7.11e-07 _16656_
   6.69e-07   4.16e-08   8.44e-12   7.11e-07 _16645_
   6.69e-07   4.16e-08   8.44e-12   7.11e-07 _16664_
   6.69e-07   4.16e-08   8.44e-12   7.11e-07 _16672_
   6.69e-07   4.16e-08   8.44e-12   7.11e-07 _16668_
   6.69e-07   4.11e-08   8.44e-12   7.10e-07 _16662_
   6.69e-07   4.11e-08   8.44e-12   7.10e-07 _16666_
   6.69e-07   4.11e-08   8.44e-12   7.10e-07 _16670_
   6.69e-07   4.12e-08   8.44e-12   7.10e-07 _16682_
   6.69e-07   4.12e-08   8.44e-12   7.10e-07 _16685_
   6.69e-07   4.12e-08   8.44e-12   7.10e-07 _16697_
   6.69e-07   4.11e-08   8.44e-12   7.10e-07 _16702_
   6.97e-07   1.28e-08   8.44e-12   7.09e-07 _16140_
   6.69e-07   4.06e-08   8.44e-12   7.09e-07 _16700_
   6.69e-07   4.06e-08   8.44e-12   7.09e-07 _16688_
   6.81e-07   2.76e-08   8.44e-12   7.09e-07 _16861_
   6.59e-07   4.89e-08   8.44e-12   7.08e-07 _16649_
   6.70e-07   3.70e-08   8.44e-12   7.07e-07 _16641_
   6.79e-07   2.73e-08   8.44e-12   7.06e-07 _15645_
   6.79e-07   2.73e-08   8.44e-12   7.06e-07 _15709_
   6.79e-07   2.73e-08   8.44e-12   7.06e-07 _15773_
   6.79e-07   2.73e-08   8.44e-12   7.06e-07 _15837_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15646_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15710_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15838_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15774_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15647_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15711_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15775_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15839_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15648_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15712_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15776_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15840_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15649_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15713_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15777_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15841_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15651_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15652_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15653_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15655_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15656_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15657_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15659_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15662_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15663_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15665_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15667_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15668_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15669_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15671_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15672_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15673_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15676_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15715_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15716_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15717_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15719_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15720_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15721_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15723_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15726_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15727_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15729_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15731_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15732_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15733_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15735_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15736_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15737_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15740_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15849_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15851_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15854_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15855_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15857_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15859_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15860_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15861_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15863_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15864_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15865_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15868_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15779_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15780_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15781_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15783_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15784_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15785_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15787_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15790_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15791_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15793_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15795_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15796_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15797_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15799_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15800_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15801_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15804_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15843_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15844_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15845_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15847_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15848_
   6.62e-07   4.32e-08   8.44e-12   7.05e-07 _16659_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15650_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15654_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15658_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15660_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15661_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15664_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15666_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15670_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15714_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15718_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15722_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15724_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15725_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15728_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15730_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15734_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15850_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15852_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15853_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15856_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15858_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15862_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15778_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15782_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15786_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15788_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15789_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15792_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15794_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15798_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15842_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15846_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15674_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15738_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15866_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15802_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15675_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15739_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15867_
   6.78e-07   2.73e-08   8.44e-12   7.05e-07 _15803_
   6.62e-07   4.31e-08   8.44e-12   7.05e-07 _16674_
   6.93e-07   1.19e-08   8.44e-12   7.05e-07 _16333_
   6.93e-07   1.19e-08   8.44e-12   7.04e-07 _16336_
   6.93e-07   1.19e-08   8.44e-12   7.04e-07 _16368_
   6.92e-07   1.19e-08   8.44e-12   7.04e-07 _16293_
   6.64e-07   4.01e-08   8.44e-12   7.04e-07 _16726_
   6.64e-07   4.04e-08   8.44e-12   7.04e-07 _16730_
   6.64e-07   4.01e-08   8.44e-12   7.04e-07 _16736_
   6.92e-07   1.19e-08   8.44e-12   7.04e-07 _16264_
   6.64e-07   4.00e-08   8.44e-12   7.04e-07 _16842_
   6.92e-07   1.18e-08   8.44e-12   7.04e-07 _16380_
   6.64e-07   3.98e-08   8.44e-12   7.04e-07 _16794_
   6.64e-07   3.98e-08   8.44e-12   7.04e-07 _15312_
   6.91e-07   1.17e-08   8.44e-12   7.03e-07 _16258_
   6.91e-07   1.17e-08   8.44e-12   7.03e-07 _16327_
   6.91e-07   1.17e-08   8.44e-12   7.03e-07 _16359_
   6.91e-07   1.16e-08   8.44e-12   7.02e-07 _16302_
   6.91e-07   1.16e-08   8.44e-12   7.02e-07 _16334_
   6.91e-07   1.16e-08   8.44e-12   7.02e-07 _16366_
   6.91e-07   1.16e-08   8.44e-12   7.02e-07 _16270_
   6.90e-07   1.21e-08   8.44e-12   7.02e-07 _16324_
   6.90e-07   1.15e-08   8.44e-12   7.02e-07 _16318_
   6.93e-07   8.75e-09   8.44e-12   7.02e-07 _16218_
   6.90e-07   1.15e-08   8.44e-12   7.01e-07 _16308_
   6.93e-07   8.75e-09   8.44e-12   7.01e-07 _16244_
   6.93e-07   8.75e-09   8.44e-12   7.01e-07 _16236_
   6.90e-07   1.15e-08   8.44e-12   7.01e-07 _16326_
   6.90e-07   1.14e-08   8.44e-12   7.01e-07 _16294_
   6.90e-07   1.14e-08   8.44e-12   7.01e-07 _16331_
   6.90e-07   1.14e-08   8.44e-12   7.01e-07 _16363_
   6.90e-07   1.14e-08   8.44e-12   7.01e-07 _16267_
   6.90e-07   1.14e-08   8.44e-12   7.01e-07 _16317_
   6.90e-07   1.14e-08   8.44e-12   7.01e-07 _16349_
   6.90e-07   1.14e-08   8.44e-12   7.01e-07 _16253_
   6.90e-07   1.14e-08   8.44e-12   7.01e-07 _16300_
   6.90e-07   1.14e-08   8.44e-12   7.01e-07 _16337_
   6.90e-07   1.14e-08   8.44e-12   7.01e-07 _16369_
   6.90e-07   1.14e-08   8.44e-12   7.01e-07 _16273_
   6.89e-07   1.15e-08   8.44e-12   7.01e-07 _16325_
   6.89e-07   1.15e-08   8.44e-12   7.01e-07 _16357_
   6.89e-07   1.14e-08   8.44e-12   7.01e-07 _16285_
   6.89e-07   1.14e-08   8.44e-12   7.01e-07 _16329_
   6.89e-07   1.14e-08   8.44e-12   7.01e-07 _16361_
   6.89e-07   1.14e-08   8.44e-12   7.01e-07 _16265_
   6.89e-07   1.13e-08   8.44e-12   7.01e-07 _16305_
   6.89e-07   1.13e-08   8.44e-12   7.01e-07 _16287_
   6.89e-07   1.13e-08   8.44e-12   7.01e-07 _16365_
   6.92e-07   8.70e-09   8.44e-12   7.01e-07 _16612_
   6.89e-07   1.13e-08   8.44e-12   7.01e-07 _16340_
   6.89e-07   1.13e-08   8.44e-12   7.01e-07 _16261_
   6.89e-07   1.13e-08   8.44e-12   7.01e-07 _16297_
   6.89e-07   1.13e-08   8.44e-12   7.00e-07 _16284_
   6.89e-07   1.13e-08   8.44e-12   7.00e-07 _16269_
   6.89e-07   1.13e-08   8.44e-12   7.00e-07 _16314_
   6.89e-07   1.13e-08   8.44e-12   7.00e-07 _16301_
   6.89e-07   1.13e-08   8.44e-12   7.00e-07 _16347_
   6.89e-07   1.13e-08   8.44e-12   7.00e-07 _16339_
   6.89e-07   1.13e-08   8.44e-12   7.00e-07 _16371_
   6.89e-07   1.12e-08   8.44e-12   7.00e-07 _16283_
   6.89e-07   1.12e-08   8.44e-12   7.00e-07 _16259_
   6.89e-07   1.12e-08   8.44e-12   7.00e-07 _16323_
   6.89e-07   1.12e-08   8.44e-12   7.00e-07 _16355_
   6.88e-07   1.16e-08   8.44e-12   7.00e-07 _16260_
   6.89e-07   1.12e-08   8.44e-12   7.00e-07 _16291_
   6.88e-07   1.16e-08   8.44e-12   7.00e-07 _16292_
   6.88e-07   1.12e-08   8.44e-12   7.00e-07 _16320_
   6.88e-07   1.12e-08   8.44e-12   7.00e-07 _16303_
   6.88e-07   1.12e-08   8.44e-12   7.00e-07 _16257_
   6.88e-07   1.12e-08   8.44e-12   7.00e-07 _16321_
   6.88e-07   1.12e-08   8.44e-12   7.00e-07 _16353_
   6.88e-07   1.12e-08   8.44e-12   6.99e-07 _16282_
   6.88e-07   1.12e-08   8.44e-12   6.99e-07 _16289_
   6.88e-07   1.15e-08   8.44e-12   6.99e-07 _16356_
   6.88e-07   1.11e-08   8.44e-12   6.99e-07 _16281_
   6.88e-07   1.11e-08   8.44e-12   6.99e-07 _16255_
   6.88e-07   1.11e-08   8.44e-12   6.99e-07 _16319_
   6.88e-07   1.11e-08   8.44e-12   6.99e-07 _16351_
   6.88e-07   1.11e-08   8.44e-12   6.99e-07 _16168_
   6.88e-07   1.11e-08   8.44e-12   6.99e-07 _16131_
   6.88e-07   1.11e-08   8.44e-12   6.99e-07 _16299_
   6.88e-07   1.11e-08   8.44e-12   6.99e-07 _16295_
   6.88e-07   1.11e-08   8.44e-12   6.99e-07 _16313_
   6.88e-07   1.11e-08   8.44e-12   6.99e-07 _16345_
   6.88e-07   1.11e-08   8.44e-12   6.99e-07 _16377_
   6.88e-07   1.11e-08   8.44e-12   6.99e-07 _16160_
   6.88e-07   1.11e-08   8.44e-12   6.99e-07 _16424_
   6.88e-07   1.11e-08   8.44e-12   6.99e-07 _16416_
   6.88e-07   1.11e-08   8.44e-12   6.99e-07 _16167_
   6.88e-07   1.11e-08   8.44e-12   6.99e-07 _16484_
   6.88e-07   1.10e-08   8.44e-12   6.99e-07 _16452_
   6.88e-07   1.10e-08   8.44e-12   6.99e-07 _16460_
   6.88e-07   1.10e-08   8.44e-12   6.99e-07 _16275_
   6.88e-07   1.10e-08   8.44e-12   6.99e-07 _16172_
